currentclimyear,noflowdays,totaldays,annualfractionnoflow,zeroflowfirst,gage_ID
1986,60,365,0.1643835616438356,60,1472620
1987,71,366,0.19398907103825136,72,1472620
1988,31,365,0.08493150684931507,88,1472620
1989,0,365,0,NA,1472620
1990,0,365,0,NA,1472620
1991,0,366,0,NA,1472620
1992,0,365,0,NA,1472620
1993,0,365,0,NA,1472620
1994,0,365,0,NA,1472620
1995,0,366,0,NA,1472620
1996,0,365,0,NA,1472620
1997,0,365,0,NA,1472620
1998,0,365,0,NA,1472620
1999,0,366,0,NA,1472620
2000,0,365,0,NA,1472620
2001,0,365,0,NA,1472620
2002,2,365,0.005479452054794521,176,1472620
2003,0,366,0,NA,1472620
2004,0,365,0,NA,1472620
2005,0,365,0,NA,1472620
2006,0,365,0,NA,1472620
2007,0,366,0,NA,1472620
2008,0,365,0,NA,1472620
2009,0,365,0,NA,1472620
2010,0,365,0,NA,1472620
2011,0,366,0,NA,1472620
2012,0,365,0,NA,1472620
2013,0,365,0,NA,1472620
2014,0,365,0,NA,1472620
2015,0,366,0,NA,1472620
2016,0,365,0,NA,1472620
2017,0,365,0,NA,1472620
1980,0,365,0,NA,1483200
1981,0,365,0,NA,1483200
1982,0,365,0,NA,1483200
1983,0,366,0,NA,1483200
1984,0,365,0,NA,1483200
1985,0,365,0,NA,1483200
1986,0,365,0,NA,1483200
1987,0,366,0,NA,1483200
1988,0,365,0,NA,1483200
1989,0,365,0,NA,1483200
1990,0,365,0,NA,1483200
1991,0,366,0,NA,1483200
1992,0,365,0,NA,1483200
1993,0,365,0,NA,1483200
1994,0,365,0,NA,1483200
1995,1,366,0.00273224043715847,166,1483200
1996,0,365,0,NA,1483200
1997,0,365,0,NA,1483200
1998,0,365,0,NA,1483200
1999,0,366,0,NA,1483200
2000,0,365,0,NA,1483200
2001,0,365,0,NA,1483200
2002,6,365,0.01643835616438356,143,1483200
2003,0,366,0,NA,1483200
2004,0,365,0,NA,1483200
2005,0,365,0,NA,1483200
2006,0,365,0,NA,1483200
2007,16,366,0.04371584699453552,168,1483200
2008,60,365,0.1643835616438356,132,1483200
2009,0,365,0,NA,1483200
2010,9,365,0.024657534246575342,98,1483200
2011,0,366,0,NA,1483200
2012,0,365,0,NA,1483200
2013,0,365,0,NA,1483200
2014,0,365,0,NA,1483200
2015,0,366,0,NA,1483200
2016,0,365,0,NA,1483200
2017,0,365,0,NA,1483200
1980,0,365,0,NA,1585200
1981,0,365,0,NA,1585200
1982,0,365,0,NA,1585200
1983,0,366,0,NA,1585200
1984,0,365,0,NA,1585200
1985,0,365,0,NA,1585200
1986,0,365,0,NA,1585200
1987,0,183,0,NA,1585200
1996,0,182,0,NA,1585200
1997,0,365,0,NA,1585200
1998,0,365,0,NA,1585200
1999,0,366,0,NA,1585200
2000,0,365,0,NA,1585200
2001,0,365,0,NA,1585200
2002,10,365,0.0273972602739726,136,1585200
2003,0,366,0,NA,1585200
2004,0,365,0,NA,1585200
2005,0,365,0,NA,1585200
2006,0,365,0,NA,1585200
2007,0,366,0,NA,1585200
2008,0,365,0,NA,1585200
2009,0,365,0,NA,1585200
2010,0,365,0,NA,1585200
2011,0,366,0,NA,1585200
2012,0,365,0,NA,1585200
2013,0,365,0,NA,1585200
2014,0,365,0,NA,1585200
2015,0,366,0,NA,1585200
2016,0,365,0,NA,1585200
2017,0,365,0,NA,1585200
1986,0,182,0,NA,1594950
1987,0,366,0,NA,1594950
1988,0,365,0,NA,1594950
1989,0,365,0,NA,1594950
1990,0,365,0,NA,1594950
1991,0,366,0,NA,1594950
1992,0,365,0,NA,1594950
1993,32,365,0.08767123287671233,136,1594950
1994,22,365,0.06027397260273973,189,1594950
1995,29,366,0.07923497267759563,100,1594950
1996,0,365,0,NA,1594950
1997,27,365,0.07397260273972603,122,1594950
1998,78,365,0.2136986301369863,165,1594950
1999,92,366,0.25136612021857924,82,1594950
2000,1,365,0.0027397260273972603,176,1594950
2001,56,365,0.15342465753424658,188,1594950
2002,0,365,0,NA,1594950
2003,0,366,0,NA,1594950
2004,0,365,0,NA,1594950
2005,0,365,0,NA,1594950
2006,38,365,0.10410958904109589,139,1594950
2007,15,366,0.040983606557377046,186,1594950
2008,26,365,0.07123287671232877,176,1594950
2009,0,365,0,NA,1594950
2010,9,365,0.024657534246575342,168,1594950
2011,0,366,0,NA,1594950
2012,0,365,0,NA,1594950
2013,0,365,0,NA,1594950
2014,0,365,0,NA,1594950
2015,0,366,0,NA,1594950
2016,0,365,0,NA,1594950
2017,0,365,0,NA,1594950
1980,43,365,0.1178082191780822,149,1613050
1981,2,365,0.005479452054794521,151,1613050
1982,18,365,0.049315068493150684,157,1613050
1983,63,366,0.1721311475409836,120,1613050
1984,0,365,0,NA,1613050
1985,7,364,0.019230769230769232,153,1613050
1986,0,365,0,NA,1613050
1987,0,366,0,NA,1613050
1988,0,365,0,NA,1613050
1989,0,365,0,NA,1613050
1990,0,365,0,NA,1613050
1991,64,366,0.17486338797814208,108,1613050
1992,0,365,0,NA,1613050
1993,26,365,0.07123287671232877,106,1613050
1994,0,365,0,NA,1613050
1995,0,366,0,NA,1613050
1996,0,365,0,NA,1613050
1997,0,365,0,NA,1613050
1998,15,365,0.0410958904109589,160,1613050
1999,29,366,0.07923497267759563,100,1613050
2000,0,365,0,NA,1613050
2001,41,365,0.11232876712328767,132,1613050
2002,29,365,0.07945205479452055,104,1613050
2003,0,366,0,NA,1613050
2004,0,365,0,NA,1613050
2005,27,365,0.07397260273972603,163,1613050
2006,3,365,0.00821917808219178,146,1613050
2007,7,366,0.01912568306010929,109,1613050
2008,7,365,0.019178082191780823,143,1613050
2009,17,365,0.04657534246575343,155,1613050
2010,31,365,0.08493150684931507,132,1613050
2011,16,366,0.04371584699453552,114,1613050
2012,0,365,0,NA,1613050
2013,0,365,0,NA,1613050
2014,9,365,0.024657534246575342,173,1613050
2015,0,366,0,NA,1613050
2016,33,365,0.09041095890410959,149,1613050
2017,0,365,0,NA,1613050
1980,0,365,0,NA,1643700
1981,0,365,0,NA,1643700
1982,0,365,0,NA,1643700
1983,0,366,0,NA,1643700
1984,0,365,0,NA,1643700
1985,29,365,0.07945205479452055,169,1643700
1986,19,365,0.052054794520547946,169,1643700
1987,0,366,0,NA,1643700
1988,0,365,0,NA,1643700
1989,0,365,0,NA,1643700
1990,0,365,0,NA,1643700
1991,100,366,0.273224043715847,135,1643700
1992,0,365,0,NA,1643700
1993,4,365,0.010958904109589041,164,1643700
1994,0,365,0,NA,1643700
1995,0,366,0,NA,1643700
1996,0,303,0,NA,1643700
2001,0,277,0,NA,1643700
2002,0,365,0,NA,1643700
2003,0,366,0,NA,1643700
2004,0,365,0,NA,1643700
2005,0,365,0,NA,1643700
2006,0,365,0,NA,1643700
2007,65,366,0.17759562841530055,115,1643700
2008,0,365,0,NA,1643700
2009,0,365,0,NA,1643700
2010,0,365,0,NA,1643700
2011,0,366,0,NA,1643700
2012,0,365,0,NA,1643700
2013,0,365,0,NA,1643700
2014,0,365,0,NA,1643700
2015,0,366,0,NA,1643700
2016,0,365,0,NA,1643700
2017,0,365,0,NA,1643700
1980,48,365,0.13150684931506848,122,1653600
1981,25,365,0.0684931506849315,112,1653600
1982,18,365,0.049315068493150684,157,1653600
1983,8,366,0.02185792349726776,158,1653600
1984,0,365,0,NA,1653600
1985,50,365,0.136986301369863,97,1653600
1986,26,365,0.07123287671232877,75,1653600
1987,12,366,0.03278688524590164,136,1653600
1988,55,365,0.1506849315068493,92,1653600
1989,6,365,0.01643835616438356,159,1653600
1990,0,365,0,NA,1653600
1991,58,366,0.15846994535519127,93,1653600
1992,3,365,0.00821917808219178,110,1653600
1993,30,365,0.0821917808219178,115,1653600
1994,9,365,0.024657534246575342,104,1653600
1995,29,366,0.07923497267759563,141,1653600
1996,0,365,0,NA,1653600
1997,20,365,0.0547945205479452,135,1653600
1998,38,365,0.10410958904109589,126,1653600
1999,48,366,0.13114754098360656,70,1653600
2000,0,365,0,NA,1653600
2001,0,365,0,NA,1653600
2002,84,365,0.23013698630136986,94,1653600
2003,0,366,0,NA,1653600
2004,0,365,0,NA,1653600
2005,22,182,0.12087912087912088,161,1653600
2006,0,182,0,NA,1653600
2007,63,366,0.1721311475409836,101,1653600
2008,0,365,0,NA,1653600
2009,0,365,0,NA,1653600
2010,17,365,0.04657534246575343,96,1653600
2011,4,366,0.01092896174863388,124,1653600
2012,32,365,0.08767123287671233,88,1653600
2013,15,365,0.0410958904109589,162,1653600
2014,0,365,0,NA,1653600
2015,15,366,0.040983606557377046,161,1653600
2016,3,365,0.00821917808219178,169,1653600
2017,0,365,0,NA,1653600
1980,0,365,0,NA,1654000
1981,0,365,0,NA,1654000
1982,0,365,0,NA,1654000
1983,0,366,0,NA,1654000
1984,0,365,0,NA,1654000
1985,0,365,0,NA,1654000
1986,4,365,0.010958904109589041,192,1654000
1987,0,366,0,NA,1654000
1988,2,365,0.005479452054794521,200,1654000
1989,0,365,0,NA,1654000
1990,0,365,0,NA,1654000
1991,0,366,0,NA,1654000
1992,0,365,0,NA,1654000
1993,0,365,0,NA,1654000
1994,0,365,0,NA,1654000
1995,0,366,0,NA,1654000
1996,0,365,0,NA,1654000
1997,0,365,0,NA,1654000
1998,0,365,0,NA,1654000
1999,9,366,0.02459016393442623,127,1654000
2000,0,365,0,NA,1654000
2001,0,365,0,NA,1654000
2002,20,365,0.0547945205479452,133,1654000
2003,0,366,0,NA,1654000
2004,0,365,0,NA,1654000
2005,0,365,0,NA,1654000
2006,0,365,0,NA,1654000
2007,19,366,0.05191256830601093,175,1654000
2008,0,365,0,NA,1654000
2009,0,365,0,NA,1654000
2010,0,365,0,NA,1654000
2011,0,366,0,NA,1654000
2012,0,365,0,NA,1654000
2013,0,365,0,NA,1654000
2014,0,365,0,NA,1654000
2015,0,366,0,NA,1654000
2016,0,365,0,NA,1654000
2017,0,365,0,NA,1654000
1980,0,365,0,NA,1656000
1981,0,365,0,NA,1656000
1982,0,365,0,NA,1656000
1983,13,366,0.03551912568306011,153,1656000
1984,0,365,0,NA,1656000
1985,12,365,0.03287671232876712,138,1656000
1986,22,282,0.07801418439716312,178,1656000
1989,0,193,0,NA,1656000
1990,0,365,0,NA,1656000
1991,2,366,0.00546448087431694,155,1656000
1992,0,365,0,NA,1656000
1993,10,365,0.0273972602739726,154,1656000
1994,0,365,0,NA,1656000
1995,0,366,0,NA,1656000
1996,0,365,0,NA,1656000
1997,0,365,0,NA,1656000
1998,0,365,0,NA,1656000
1999,0,366,0,NA,1656000
2000,0,365,0,NA,1656000
2001,0,365,0,NA,1656000
2002,3,365,0.00821917808219178,137,1656000
2003,0,366,0,NA,1656000
2004,0,365,0,NA,1656000
2005,0,365,0,NA,1656000
2006,0,365,0,NA,1656000
2007,0,366,0,NA,1656000
2008,0,365,0,NA,1656000
2009,0,365,0,NA,1656000
2010,0,365,0,NA,1656000
2011,0,366,0,NA,1656000
2012,0,365,0,NA,1656000
2013,0,365,0,NA,1656000
2014,0,365,0,NA,1656000
2015,0,366,0,NA,1656000
2016,0,365,0,NA,1656000
2017,0,365,0,NA,1656000
1980,29,365,0.07945205479452055,158,1658500
1981,0,365,0,NA,1658500
1982,0,365,0,NA,1658500
1983,36,366,0.09836065573770492,121,1658500
1984,0,365,0,NA,1658500
1985,34,365,0.09315068493150686,110,1658500
1986,5,365,0.0136986301369863,187,1658500
1987,25,366,0.06830601092896176,135,1658500
1988,32,365,0.08767123287671233,97,1658500
1989,0,365,0,NA,1658500
1990,0,365,0,NA,1658500
1991,45,366,0.12295081967213115,111,1658500
1992,0,365,0,NA,1658500
1993,10,365,0.0273972602739726,151,1658500
1994,0,365,0,NA,1658500
1995,0,366,0,NA,1658500
1996,0,365,0,NA,1658500
1997,0,365,0,NA,1658500
1998,32,365,0.08767123287671233,147,1658500
1999,27,366,0.07377049180327869,112,1658500
2000,0,365,0,NA,1658500
2001,0,365,0,NA,1658500
2002,40,365,0.1095890410958904,115,1658500
2003,0,366,0,NA,1658500
2004,0,365,0,NA,1658500
2005,7,365,0.019178082191780823,183,1658500
2006,14,365,0.038356164383561646,83,1658500
2007,7,366,0.01912568306010929,124,1658500
2008,5,365,0.0136986301369863,144,1658500
2009,0,365,0,NA,1658500
2010,12,365,0.03287671232876712,161,1658500
2011,0,366,0,NA,1658500
2012,0,365,0,NA,1658500
2013,0,365,0,NA,1658500
2014,0,365,0,NA,1658500
2015,0,366,0,NA,1658500
2016,0,365,0,NA,1658500
2017,0,365,0,NA,1658500
1980,35,365,0.0958904109589041,159,1660400
1981,0,365,0,NA,1660400
1982,0,365,0,NA,1660400
1983,7,366,0.01912568306010929,143,1660400
1984,0,365,0,NA,1660400
1985,2,365,0.005479452054794521,174,1660400
1986,8,365,0.021917808219178082,187,1660400
1987,0,366,0,NA,1660400
1988,21,365,0.057534246575342465,135,1660400
1989,0,365,0,NA,1660400
1990,0,365,0,NA,1660400
1991,18,366,0.04918032786885246,154,1660400
1992,0,365,0,NA,1660400
1993,0,365,0,NA,1660400
1994,0,365,0,NA,1660400
1995,3,366,0.00819672131147541,166,1660400
1996,0,365,0,NA,1660400
1997,0,198,0,NA,1660400
1999,0,149,0,NA,1660400
2000,0,365,0,NA,1660400
2001,0,365,0,NA,1660400
2002,11,365,0.030136986301369864,135,1660400
2003,0,366,0,NA,1660400
2004,0,365,0,NA,1660400
2005,0,365,0,NA,1660400
2006,0,365,0,NA,1660400
2007,8,366,0.02185792349726776,194,1660400
2008,0,365,0,NA,1660400
2009,0,365,0,NA,1660400
2010,0,365,0,NA,1660400
2011,0,366,0,NA,1660400
2012,0,365,0,NA,1660400
2013,0,365,0,NA,1660400
2014,0,365,0,NA,1660400
2015,0,366,0,NA,1660400
2016,0,365,0,NA,1660400
2017,0,365,0,NA,1660400
1983,8,292,0.0273972602739726,126,1660920
1984,0,365,0,NA,1660920
1985,16,365,0.043835616438356165,112,1660920
1986,17,365,0.04657534246575343,80,1660920
1987,43,366,0.11748633879781421,111,1660920
1988,39,365,0.10684931506849316,96,1660920
1989,0,365,0,NA,1660920
1990,0,365,0,NA,1660920
1991,8,366,0.02185792349726776,114,1660920
1992,0,365,0,NA,1660920
1993,19,365,0.052054794520547946,122,1660920
1994,0,365,0,NA,1660920
1995,48,366,0.13114754098360656,140,1660920
1996,0,365,0,NA,1660920
1997,12,365,0.03287671232876712,140,1660920
1998,118,365,0.3232876712328767,124,1660920
1999,62,366,0.16939890710382513,68,1660920
2000,0,365,0,NA,1660920
2001,0,365,0,NA,1660920
2002,106,365,0.29041095890410956,66,1660920
2003,0,366,0,NA,1660920
2004,0,365,0,NA,1660920
2005,35,182,0.19230769230769232,120,1660920
2006,0,182,0,NA,1660920
2007,26,366,0.07103825136612021,182,1660920
2008,24,365,0.06575342465753424,126,1660920
2009,8,365,0.021917808219178082,113,1660920
2010,68,365,0.1863013698630137,89,1660920
2011,49,366,0.13387978142076504,71,1660920
2012,126,365,0.3452054794520548,83,1660920
2013,29,365,0.07945205479452055,160,1660920
2014,15,365,0.0410958904109589,132,1660920
2015,18,366,0.04918032786885246,154,1660920
2016,14,365,0.038356164383561646,167,1660920
2017,NA,345,NA,NA,1660920
1980,24,365,0.06575342465753424,137,1661050
1981,26,365,0.07123287671232877,114,1661050
1982,0,365,0,NA,1661050
1983,10,366,0.0273224043715847,143,1661050
1984,0,365,0,NA,1661050
1985,10,365,0.0273972602739726,96,1661050
1986,0,365,0,NA,1661050
1987,15,366,0.040983606557377046,115,1661050
1988,85,365,0.2328767123287671,84,1661050
1989,0,365,0,NA,1661050
1990,0,365,0,NA,1661050
1991,7,366,0.01912568306010929,114,1661050
1992,0,365,0,NA,1661050
1993,10,365,0.0273972602739726,118,1661050
1994,0,365,0,NA,1661050
1995,30,366,0.08196721311475409,140,1661050
1996,0,365,0,NA,1661050
1997,0,365,0,NA,1661050
1998,0,365,0,NA,1661050
1999,43,366,0.11748633879781421,100,1661050
2000,0,365,0,NA,1661050
2001,0,365,0,NA,1661050
2002,93,365,0.2547945205479452,94,1661050
2003,0,366,0,NA,1661050
2004,0,365,0,NA,1661050
2005,21,182,0.11538461538461539,158,1661050
2006,0,182,0,NA,1661050
2007,66,366,0.18032786885245902,108,1661050
2008,2,365,0.005479452054794521,149,1661050
2009,0,365,0,NA,1661050
2010,12,365,0.03287671232876712,159,1661050
2011,0,366,0,NA,1661050
2012,42,365,0.11506849315068493,98,1661050
2013,0,365,0,NA,1661050
2014,0,365,0,NA,1661050
2015,0,366,0,NA,1661050
2016,0,365,0,NA,1661050
2017,0,365,0,NA,1661050
1980,0,365,0,NA,1669000
1981,0,365,0,NA,1669000
1982,0,365,0,NA,1669000
1983,0,366,0,NA,1669000
1984,0,365,0,NA,1669000
1985,0,365,0,NA,1669000
1986,0,365,0,NA,1669000
1987,0,366,0,NA,1669000
1988,0,365,0,NA,1669000
1989,0,365,0,NA,1669000
1990,0,365,0,NA,1669000
1991,0,366,0,NA,1669000
1992,0,365,0,NA,1669000
1993,0,365,0,NA,1669000
1994,0,365,0,NA,1669000
1995,0,366,0,NA,1669000
1996,0,365,0,NA,1669000
1997,0,365,0,NA,1669000
1998,0,365,0,NA,1669000
1999,6,366,0.01639344262295082,130,1669000
2000,0,365,0,NA,1669000
2001,0,365,0,NA,1669000
2002,30,365,0.0821917808219178,112,1669000
2003,0,366,0,NA,1669000
2004,0,365,0,NA,1669000
2005,0,365,0,NA,1669000
2006,0,365,0,NA,1669000
2007,0,366,0,NA,1669000
2008,3,365,0.00821917808219178,147,1669000
2009,0,365,0,NA,1669000
2010,0,365,0,NA,1669000
2011,0,366,0,NA,1669000
2012,0,365,0,NA,1669000
2013,0,365,0,NA,1669000
2014,0,365,0,NA,1669000
2015,0,366,0,NA,1669000
2016,0,365,0,NA,1669000
2017,0,365,0,NA,1669000
1981,0,230,0,NA,1669520
1982,0,365,0,NA,1669520
1983,0,366,0,NA,1669520
1984,0,365,0,NA,1669520
1985,0,365,0,NA,1669520
1986,0,365,0,NA,1669520
1987,0,366,0,NA,1669520
1988,0,365,0,NA,1669520
1989,0,365,0,NA,1669520
1990,0,365,0,NA,1669520
1991,5,366,0.01366120218579235,167,1669520
1992,0,365,0,NA,1669520
1993,0,365,0,NA,1669520
1994,0,365,0,NA,1669520
1995,0,366,0,NA,1669520
1996,0,365,0,NA,1669520
1997,0,365,0,NA,1669520
1998,6,365,0.01643835616438356,144,1669520
1999,2,366,0.00546448087431694,132,1669520
2000,0,365,0,NA,1669520
2001,0,365,0,NA,1669520
2002,40,365,0.1095890410958904,102,1669520
2003,0,366,0,NA,1669520
2004,0,365,0,NA,1669520
2005,0,365,0,NA,1669520
2006,0,365,0,NA,1669520
2007,0,366,0,NA,1669520
2008,0,365,0,NA,1669520
2009,0,365,0,NA,1669520
2010,30,365,0.0821917808219178,138,1669520
2011,0,366,0,NA,1669520
2012,0,365,0,NA,1669520
2013,0,365,0,NA,1669520
2014,0,365,0,NA,1669520
2015,0,366,0,NA,1669520
2016,0,365,0,NA,1669520
2017,0,365,0,NA,1669520
1980,0,365,0,NA,1673550
1981,0,365,0,NA,1673550
1982,0,365,0,NA,1673550
1983,0,366,0,NA,1673550
1984,0,365,0,NA,1673550
1985,0,365,0,NA,1673550
1986,0,365,0,NA,1673550
1987,0,366,0,NA,1673550
1988,0,365,0,NA,1673550
1989,0,365,0,NA,1673550
1990,0,365,0,NA,1673550
1991,0,366,0,NA,1673550
1992,0,365,0,NA,1673550
1993,0,365,0,NA,1673550
1994,0,365,0,NA,1673550
1995,2,366,0.00546448087431694,152,1673550
1996,0,365,0,NA,1673550
1997,0,365,0,NA,1673550
1998,0,365,0,NA,1673550
1999,0,366,0,NA,1673550
2000,0,365,0,NA,1673550
2001,0,365,0,NA,1673550
2002,42,365,0.11506849315068493,100,1673550
2003,0,366,0,NA,1673550
2004,0,365,0,NA,1673550
2005,0,365,0,NA,1673550
2006,0,365,0,NA,1673550
2007,0,366,0,NA,1673550
2008,0,365,0,NA,1673550
2009,0,365,0,NA,1673550
2010,0,365,0,NA,1673550
2011,0,366,0,NA,1673550
2012,0,365,0,NA,1673550
2013,0,365,0,NA,1673550
2014,0,365,0,NA,1673550
2015,0,366,0,NA,1673550
2016,0,365,0,NA,1673550
2017,0,365,0,NA,1673550
1980,0,365,0,NA,1673800
1981,0,365,0,NA,1673800
1982,0,365,0,NA,1673800
1983,0,366,0,NA,1673800
1984,0,365,0,NA,1673800
1985,0,365,0,NA,1673800
1986,2,365,0.005479452054794521,194,1673800
1987,0,366,0,NA,1673800
1988,0,365,0,NA,1673800
1989,0,365,0,NA,1673800
1990,0,365,0,NA,1673800
1991,2,366,0.00546448087431694,175,1673800
1992,0,365,0,NA,1673800
1993,0,365,0,NA,1673800
1994,0,365,0,NA,1673800
1995,0,366,0,NA,1673800
1996,0,365,0,NA,1673800
1997,0,365,0,NA,1673800
1998,0,365,0,NA,1673800
1999,0,366,0,NA,1673800
2000,0,365,0,NA,1673800
2001,0,365,0,NA,1673800
2002,38,365,0.10410958904109589,114,1673800
2003,0,366,0,NA,1673800
2004,0,365,0,NA,1673800
2005,0,365,0,NA,1673800
2006,0,365,0,NA,1673800
2007,0,366,0,NA,1673800
2008,0,365,0,NA,1673800
2009,0,365,0,NA,1673800
2010,0,365,0,NA,1673800
2011,0,366,0,NA,1673800
2012,0,365,0,NA,1673800
2013,0,365,0,NA,1673800
2014,0,365,0,NA,1673800
2015,0,366,0,NA,1673800
2016,0,365,0,NA,1673800
2017,0,365,0,NA,1673800
1980,0,365,0,NA,1674000
1981,0,365,0,NA,1674000
1982,0,365,0,NA,1674000
1983,0,366,0,NA,1674000
1984,0,365,0,NA,1674000
1985,0,365,0,NA,1674000
1986,0,365,0,NA,1674000
1987,0,366,0,NA,1674000
1988,0,365,0,NA,1674000
1989,0,365,0,NA,1674000
1990,0,365,0,NA,1674000
1991,0,366,0,NA,1674000
1992,0,365,0,NA,1674000
1993,0,365,0,NA,1674000
1994,0,365,0,NA,1674000
1995,0,366,0,NA,1674000
1996,0,365,0,NA,1674000
1997,0,365,0,NA,1674000
1998,0,365,0,NA,1674000
1999,8,366,0.02185792349726776,132,1674000
2000,0,365,0,NA,1674000
2001,18,365,0.049315068493150684,184,1674000
2002,94,365,0.25753424657534246,107,1674000
2003,0,366,0,NA,1674000
2004,0,365,0,NA,1674000
2005,0,365,0,NA,1674000
2006,0,365,0,NA,1674000
2007,16,366,0.04371584699453552,190,1674000
2008,0,365,0,NA,1674000
2009,0,365,0,NA,1674000
2010,0,365,0,NA,1674000
2011,0,366,0,NA,1674000
2012,0,365,0,NA,1674000
2013,0,365,0,NA,1674000
2014,0,365,0,NA,1674000
2015,0,366,0,NA,1674000
2016,0,365,0,NA,1674000
2017,0,365,0,NA,1674000
1980,0,365,0,NA,2031000
1981,0,365,0,NA,2031000
1982,0,365,0,NA,2031000
1983,0,366,0,NA,2031000
1984,0,365,0,NA,2031000
1985,0,365,0,NA,2031000
1986,0,365,0,NA,2031000
1987,0,366,0,NA,2031000
1988,0,365,0,NA,2031000
1989,0,365,0,NA,2031000
1990,0,365,0,NA,2031000
1991,0,366,0,NA,2031000
1992,0,365,0,NA,2031000
1993,0,365,0,NA,2031000
1994,0,365,0,NA,2031000
1995,0,366,0,NA,2031000
1996,0,365,0,NA,2031000
1997,0,365,0,NA,2031000
1998,0,365,0,NA,2031000
1999,0,366,0,NA,2031000
2000,0,365,0,NA,2031000
2001,0,365,0,NA,2031000
2002,32,365,0.08767123287671233,131,2031000
2003,0,366,0,NA,2031000
2004,0,365,0,NA,2031000
2005,0,365,0,NA,2031000
2006,0,365,0,NA,2031000
2007,0,366,0,NA,2031000
2008,0,365,0,NA,2031000
2009,0,365,0,NA,2031000
2010,0,365,0,NA,2031000
2011,0,366,0,NA,2031000
2012,0,365,0,NA,2031000
2013,0,365,0,NA,2031000
2014,0,365,0,NA,2031000
2015,0,366,0,NA,2031000
2016,0,365,0,NA,2031000
2017,0,365,0,NA,2031000
1980,0,365,0,NA,2032250
1981,0,365,0,NA,2032250
1982,0,365,0,NA,2032250
1983,0,366,0,NA,2032250
1984,0,365,0,NA,2032250
1985,0,365,0,NA,2032250
1986,0,365,0,NA,2032250
1987,0,366,0,NA,2032250
1988,0,365,0,NA,2032250
1989,0,365,0,NA,2032250
1990,0,365,0,NA,2032250
1991,0,366,0,NA,2032250
1992,0,365,0,NA,2032250
1993,0,365,0,NA,2032250
1994,0,365,0,NA,2032250
1995,0,366,0,NA,2032250
1996,0,365,0,NA,2032250
1997,0,183,0,NA,2032250
2005,0,268,0,NA,2032250
2006,0,365,0,NA,2032250
2007,0,366,0,NA,2032250
2008,15,365,0.0410958904109589,134,2032250
2009,0,365,0,NA,2032250
2010,11,365,0.030136986301369864,169,2032250
2011,0,366,0,NA,2032250
2012,0,365,0,NA,2032250
2013,0,365,0,NA,2032250
2014,0,365,0,NA,2032250
2015,0,366,0,NA,2032250
2016,0,365,0,NA,2032250
2017,0,365,0,NA,2032250
1980,0,365,0,NA,2041000
1981,0,365,0,NA,2041000
1982,0,365,0,NA,2041000
1983,0,366,0,NA,2041000
1984,0,365,0,NA,2041000
1985,0,365,0,NA,2041000
1986,0,365,0,NA,2041000
1987,0,366,0,NA,2041000
1988,0,365,0,NA,2041000
1989,0,365,0,NA,2041000
1990,0,365,0,NA,2041000
1991,0,366,0,NA,2041000
1992,0,365,0,NA,2041000
1993,0,365,0,NA,2041000
1994,0,365,0,NA,2041000
1995,0,366,0,NA,2041000
1996,0,365,0,NA,2041000
1997,0,365,0,NA,2041000
1998,0,365,0,NA,2041000
1999,0,366,0,NA,2041000
2000,0,365,0,NA,2041000
2001,0,365,0,NA,2041000
2002,6,365,0.01643835616438356,137,2041000
2003,0,366,0,NA,2041000
2004,0,365,0,NA,2041000
2005,0,365,0,NA,2041000
2006,0,365,0,NA,2041000
2007,0,366,0,NA,2041000
2008,6,365,0.01643835616438356,143,2041000
2009,0,365,0,NA,2041000
2010,0,365,0,NA,2041000
2011,0,366,0,NA,2041000
2012,0,365,0,NA,2041000
2013,0,365,0,NA,2041000
2014,0,365,0,NA,2041000
2015,0,366,0,NA,2041000
2016,3,365,0.00821917808219178,169,2041000
2017,0,365,0,NA,2041000
1980,157,365,0.4301369863013699,95,2047500
1981,43,365,0.1178082191780822,91,2047500
1982,0,365,0,NA,2047500
1983,119,366,0.3251366120218579,100,2047500
1984,49,365,0.13424657534246576,83,2047500
1985,23,365,0.06301369863013699,88,2047500
1986,59,283,0.20848056537102475,76,2047500
1988,0,247,0,NA,2047500
1989,0,365,0,NA,2047500
1990,0,365,0,NA,2047500
